listing_id,available_date,available,price,minimum_nights,maximum_nights
15095434,10/20/2020,t,70,1,1125
15109468,10/24/2020,f,23,29,1125
15113719,10/21/2020,f,350,2,10
15320796,10/20/2020,f,400,1,1125
15321919,10/21/2020,f,84,2,1125
15322178,10/19/2020,f,112,2,30
15328292,10/22/2020,f,108,1,1125
15126491,10/21/2020,f,149,2,1125
15129444,10/22/2020,f,125,2,14
15131211,10/22/2020,f,59,1,1125
15340470,10/21/2020,f,550,3,1125
13514513,10/19/2020,f,85,3,1125
15133009,10/22/2020,f,60,3,30
15340498,10/22/2020,f,139,2,1125
15352438,10/20/2020,f,98,1,1125
15134322,10/19/2020,f,68,1,7
15354374,10/22/2020,f,83,2,1124
13531233,10/20/2020,f,32,30,1125
15140062,10/24/2020,f,875,3,1125
15142337,10/20/2020,f,450,3,1125
15142756,10/19/2020,f,79,2,7
15357469,10/19/2020,f,400,8,14
15358164,10/19/2020,f,400,3,14
15360963,10/20/2020,f,90,2,1125
15144908,10/22/2020,t,225,1,1125
15157293,10/19/2020,f,65,2,30
15369790,10/21/2020,t,165,2,1125
15371925,10/24/2020,f,97,2,5
15390390,10/22/2020,f,220,,
15164722,10/24/2020,f,73,2,1125
15392269,10/24/2020,f,195,2,1125
15164840,10/22/2020,f,22,1,7
15173766,10/19/2020,f,120,2,1125
13531785,10/22/2020,f,200,2,1125
15393879,10/22/2020,f,179,30,365
15175581,10/19/2020,f,150,2,13
15176735,10/22/2020,f,300,3,1125
15395312,10/22/2020,t,295,3,1125
15395320,10/20/2020,f,82,2,1125
15918079,10/20/2020,f,450,3,10
15398584,10/20/2020,f,900,2,14
15918259,10/22/2020,f,195,2,1125
15924104,10/20/2020,f,119,2,1125
15407209,10/21/2020,f,150,1,1125
15422675,10/20/2020,f,49,7,1125
15425423,10/20/2020,f,199,2,1125
15940810,10/24/2020,f,250,2,30
13532009,10/19/2020,f,53,1,1125
15942648,10/20/2020,f,99,2,1125
15943159,10/21/2020,f,45,25,1125
15449350,10/20/2020,f,400,28,1125
13547688,10/19/2020,f,70,1,7
15453331,10/21/2020,t,400,1,1125
15954561,10/22/2020,f,25,2,2
15956612,10/22/2020,f,115,2,1125
15463618,10/22/2020,f,160,2,10
15966725,10/22/2020,f,120,2,1125
15471021,10/22/2020,f,200,2,3
15480531,10/21/2020,t,600,1,1125
15480908,10/21/2020,t,350,1,1125
15972856,10/20/2020,f,99,60,365
15482188,10/20/2020,f,150,2,10
15485824,10/20/2020,f,84,1,1125
15973262,10/22/2020,f,28,10,29
15977128,10/22/2020,f,235,3,1125
13565075,10/23/2020,f,19,1,1125
15512987,10/20/2020,f,1250,10,1125
15517911,10/22/2020,f,225,30,1125
15985678,10/22/2020,f,85,1,1125
15987775,10/19/2020,f,115,2,8
15990274,10/21/2020,f,32,30,300
15530669,10/22/2020,f,190,,
16014403,10/22/2020,f,33,1,5
15548614,10/22/2020,f,200,,
13565904,10/19/2020,f,55,1,1125
15549350,10/22/2020,t,1500,1,6
16038780,10/19/2020,f,65,1,3
16055940,10/20/2020,f,150,3,1125
15551300,10/20/2020,f,1000,1,7
15552468,10/20/2020,t,89,2,1125
16066797,10/24/2020,f,750,2,1125
13571814,10/22/2020,f,76,3,1125
15564640,10/20/2020,t,169,2,1125
15565279,10/21/2020,f,126,1,1125
16071870,10/24/2020,f,100,1,4
16071914,10/22/2020,f,28,1,4
16073133,10/19/2020,f,125,2,14
15565777,10/20/2020,f,125,3,1125
16094172,10/24/2020,f,295,2,1125
13576771,10/20/2020,f,55,2,1125
16123808,10/20/2020,f,500,3,8
15582587,10/24/2020,f,500,2,10
15603943,10/19/2020,f,52,2,1125
16124855,10/20/2020,f,129,2,1125
16143626,10/19/2020,f,100,2,1125
15609359,10/22/2020,f,20,7,1125
16146024,10/22/2020,f,899,,
15613286,10/22/2020,f,73,2,14
13585864,10/21/2020,f,150,2,270
16157135,10/20/2020,f,99,1,1125
15617401,10/24/2020,t,87,1,2
16158963,10/19/2020,f,200,1,14
16163890,10/19/2020,f,111,2,1125
15629805,10/22/2020,f,131,1,1125
15632001,10/20/2020,f,169,3,1125
16186851,10/20/2020,f,80,30,365
13588379,10/20/2020,f,50,1,1125
15634528,10/21/2020,t,249,2,1125
16188859,10/23/2020,f,120,2,1125
15650338,10/22/2020,f,63,2,5
16190079,10/20/2020,f,25,1,7
13615667,10/19/2020,f,25,1,1125
15657024,10/19/2020,f,59,1,30
16191306,10/22/2020,f,222,2,1125
15657252,10/21/2020,f,150,1,1125
13631037,10/20/2020,f,146,30,328
16194494,10/24/2020,f,40,1,1125
15657722,10/21/2020,t,780,30,1125
15661329,10/22/2020,f,600,,
16207501,10/22/2020,f,1250,3,1125
13634961,10/22/2020,f,65,,
15665823,10/20/2020,t,810,2,1125
15673476,10/20/2020,f,75,30,1125
13635234,10/19/2020,f,70,1,7
16215891,10/24/2020,t,361,2,1125
16215954,10/20/2020,f,135,1,1125
13641416,10/21/2020,f,650,3,1125
16219766,10/20/2020,f,240,3,1125
15675107,10/20/2020,f,500,3,1125
16220910,10/22/2020,f,60,3,1125
15706243,10/22/2020,f,60,1,1125
13650495,10/19/2020,f,20,1,2
15706510,10/22/2020,f,82,3,1125
16229534,10/19/2020,f,200,1,1125
16808959,10/20/2020,f,850,7,14
16231984,10/21/2020,f,60,30,60
15720390,10/22/2020,f,85,3,12
15725389,10/20/2020,f,599,2,1125
16236845,10/20/2020,f,402,1,1125
16238095,10/22/2020,f,150,30,180
15726925,10/20/2020,f,495,4,451
15729240,10/20/2020,f,1400,2,1125
16240199,10/19/2020,f,118,1,7
16811720,10/20/2020,t,699,2,10
16254209,10/22/2020,f,599,,
15735137,10/20/2020,f,125,2,1125
15745163,10/22/2020,f,195,1,10
16811907,10/21/2020,f,99,2,1125
16255305,10/23/2020,t,300,2,7
15770357,10/24/2020,f,90,1,100
16255356,10/22/2020,t,999,3,1125
16811969,10/21/2020,f,125,1,365
15770992,10/24/2020,f,28,2,45
16266984,10/21/2020,t,595,3,1125
16813648,10/19/2020,f,91,1,21
16268096,10/20/2020,t,10000,30,1125
16814846,10/21/2020,t,125,2,1125
15787262,10/20/2020,f,499,2,10
16274377,10/22/2020,f,550,3,60
16287572,10/22/2020,f,150,2,1125
15792064,10/23/2020,f,160,2,1125
16827775,10/23/2020,f,170,3,60
16289813,10/20/2020,f,83,30,1125
15799378,10/22/2020,f,94,1,1125
15802175,10/19/2020,f,70,1,7
16293024,10/20/2020,t,935,1,1125
16830378,10/21/2020,t,90,1,1125
15826995,10/20/2020,f,75,1,1125
16297180,10/21/2020,t,58,1,1125
16314405,10/23/2020,t,135,2,1125
15830951,10/19/2020,f,200,2,1125
16830532,10/21/2020,f,102,1,1125
16334187,10/22/2020,f,200,,
16338748,10/20/2020,f,150,2,4
16831133,10/24/2020,f,79,2,30
16842314,10/24/2020,f,165,5,1125
15834227,10/20/2020,t,305,1,7
16342694,10/23/2020,f,147,1,5
15873476,10/22/2020,t,33,2,1125
16844150,10/23/2020,t,600,1,3
16379302,10/20/2020,f,700,2,1125
15873822,10/22/2020,f,94,2,1125
16408376,10/22/2020,f,149,3,1125
15876377,10/22/2020,f,62,2,14
16844630,10/22/2020,f,319,2,1125
16415063,10/24/2020,f,400,31,1125
16846660,10/20/2020,f,599,2,1125
15886011,10/20/2020,f,230,1,1125
16423095,10/22/2020,f,795,3,14
16846774,10/19/2020,f,95,2,1125
15901939,10/19/2020,f,125,2,8
16441465,10/22/2020,t,1500,1,1125
15902862,10/24/2020,f,64,30,1125
16857588,10/21/2020,t,550,3,7
15916842,10/20/2020,f,1000,4,30
16857665,10/21/2020,f,1000,4,6
17193846,10/19/2020,f,110,1,1125
16857951,10/19/2020,f,425,2,10
16464205,10/19/2020,f,300,2,3
16858716,10/20/2020,f,90,1,1125
16478763,10/19/2020,f,45,7,1125
17206740,10/23/2020,f,355,2,1125
16858784,10/19/2020,f,40,2,1125
16479513,10/20/2020,f,189,45,1125
17207169,10/19/2020,f,150,2,1125
17209015,10/20/2020,f,27,1,1125
16480521,10/19/2020,f,300,2,1125
16486522,10/22/2020,f,59,2,1125
16869933,10/20/2020,t,59,30,1125
17209248,10/19/2020,f,89,30,1125
16514509,10/19/2020,f,350,1,1125
17213038,10/20/2020,t,849,2,10
16870186,10/19/2020,f,64,1,14
16516193,10/19/2020,f,69,4,190
17217284,10/20/2020,f,135,30,1125
16516318,10/19/2020,f,250,2,1125
17219191,10/19/2020,f,195,1,365
16517121,10/19/2020,f,40,1,1125
17223369,10/19/2020,f,500,3,8
16870469,10/20/2020,t,599,2,7
16518202,10/22/2020,f,30,10,90
17224505,10/19/2020,f,325,3,1125
17232532,10/20/2020,f,40,1,1125
16534724,10/20/2020,t,106,2,17
16545023,10/19/2020,f,85,1,5
17234094,10/20/2020,f,375,3,1125
17235148,10/19/2020,f,125,2,8
16569166,10/20/2020,t,65,1,1125
17235655,10/19/2020,f,320,4,1125
17237447,10/19/2020,f,160,3,7
16578343,10/22/2020,f,300,2,7
16585918,10/22/2020,f,135,30,365
17237550,10/19/2020,f,287,2,1125
16586062,10/20/2020,f,650,4,1125
16871045,10/23/2020,f,89,4,28
17237907,10/23/2020,f,119,2,1125
16588364,10/22/2020,f,112,2,5
17238326,10/20/2020,f,520,2,1125
16615311,10/19/2020,f,150,2,3
16619604,10/21/2020,t,180,1,30
16620630,10/19/2020,f,34,1,10
16628889,10/23/2020,f,130,1,1125
17239710,10/21/2020,f,76,4,1125
17240128,10/24/2020,f,59,5,1125
16872790,10/19/2020,f,87,3,1125
17240270,10/22/2020,f,95,2,30
16628934,10/20/2020,f,1200,3,10
16633368,10/20/2020,f,30,1,10
17249234,10/20/2020,f,140,2,7
16633461,10/22/2020,f,2000,3,1125
17251466,10/24/2020,f,150,1,1125
16646919,10/20/2020,f,298,2,1125
16873524,10/24/2020,f,75,1,1125
17254260,10/24/2020,f,242,3,1125
16649075,10/22/2020,f,16,30,1125
16873914,10/22/2020,f,125,30,200
16661758,10/20/2020,f,65,1,2
17254505,10/22/2020,t,300,,
16880043,10/20/2020,t,350,3,1125
16665777,10/22/2020,t,55,2,1125
17255053,10/22/2020,t,1400,2,1125
16670960,10/22/2020,f,99,2,1125
16880422,10/19/2020,f,599,2,7
17255736,10/19/2020,f,175,3,1125
16677799,10/21/2020,f,35,1,5
17256857,10/19/2020,f,75,1,1125
16881707,10/20/2020,f,149,2,1125
16691554,10/22/2020,f,89,,
17257163,10/20/2020,f,80,30,1125
16882140,10/24/2020,f,360,1,1125
16700978,10/20/2020,f,768,2,1125
16701061,10/20/2020,f,239,2,1125
17257259,10/20/2020,f,75,3,14
16894043,10/24/2020,f,182,2,12
17257953,10/21/2020,t,99,1,365
16701084,10/19/2020,f,6833,2,1125
16701091,10/21/2020,f,543,2,1125
17263419,10/20/2020,f,800,2,1125
16704551,10/22/2020,f,97,1,1125
16896958,10/19/2020,f,150,1,90
16704638,10/22/2020,f,2247,2,1125
17266995,10/21/2020,f,300,,
17268492,10/19/2020,f,190,2,1125
16704640,10/21/2020,f,5351,2,1125
16897411,10/24/2020,f,100,2,1125
17270198,10/19/2020,f,193,3,16
16704645,10/20/2020,f,92,2,1125
16908383,10/22/2020,f,85,2,1125
16704699,10/24/2020,f,134,2,1125
17278430,10/21/2020,f,123,4,60
17280819,10/20/2020,f,390,3,10
16710494,10/22/2020,f,80,2,1125
16910263,10/19/2020,f,60,3,6
17283796,10/20/2020,f,75,4,14
16720467,10/21/2020,f,225,3,1125
17286465,10/19/2020,f,1750,2,1125
16726636,10/19/2020,f,134,1,365
16910804,10/20/2020,f,78,30,60
17292325,10/19/2020,f,70,2,1125
16736195,10/20/2020,f,55,1,1125
16750533,10/19/2020,f,249,1,1125
17314961,10/22/2020,f,70,,
16768276,10/21/2020,f,190,2,1125
17316306,10/24/2020,f,587,2,30
16768495,10/20/2020,f,150,1,5
16912016,10/22/2020,f,28,2,14
17317220,10/21/2020,f,389,4,12
16768939,10/21/2020,t,96,1,1125
16913180,10/20/2020,f,165,1,30
17317756,10/24/2020,f,300,3,10
16771394,10/19/2020,f,225,2,12
17318627,10/22/2020,f,109,30,365
17319828,10/20/2020,f,102,30,1125
16775575,10/22/2020,f,108,1,21
16913365,10/21/2020,f,381,2,1125
16779421,10/19/2020,f,130,7,35
16916881,10/19/2020,f,100,3,10
17323446,10/22/2020,f,69,1,1125
17327290,10/22/2020,f,155,2,1125
16780131,10/19/2020,f,150,3,10
17328081,10/19/2020,f,400,4,7
16928591,10/22/2020,f,600,2,10
16783177,10/19/2020,f,105,2,1125
16797397,10/20/2020,f,385,4,1125
17331488,10/20/2020,f,191,1,1125
16933909,10/24/2020,f,30,1,1125
16804040,10/19/2020,f,45,1,1125
16807575,10/22/2020,f,180,2,1125
17332354,10/19/2020,f,80,10,60
16939027,10/20/2020,f,75,2,1125
17340239,10/22/2020,f,35,1,1125
16940438,10/19/2020,f,35,2,1125
17514125,10/21/2020,f,1000,2,1125
17342893,10/21/2020,f,800,2,14
17514280,10/21/2020,t,150,3,11
16940564,10/21/2020,t,100,3,360
17343624,10/21/2020,f,40,2,8
17514673,10/19/2020,f,50,1,7
16941416,10/20/2020,f,959,2,1125
17344459,10/19/2020,f,140,2,1125
17345973,10/19/2020,f,99,2,1125
17358165,10/20/2020,t,499,2,60
17516270,10/20/2020,f,400,1,1125
16942578,10/22/2020,f,665,3,4
17361724,10/21/2020,f,500,2,1125
17516756,10/20/2020,f,500,1,1125
16942838,10/19/2020,f,160,2,1125
17516954,10/19/2020,f,76,2,1125
17362944,10/20/2020,f,126,2,1125
17365159,10/20/2020,f,135,2,1125
17522639,10/21/2020,f,239,2,10
16943185,10/20/2020,f,109,2,1125
17526840,10/23/2020,f,500,1,1125
17369527,10/21/2020,f,149,2,30
16946016,10/21/2020,f,41,30,1125
17530065,10/19/2020,f,200,1,12
17379787,10/19/2020,f,130,2,7
17531011,10/22/2020,f,70,,
16946034,10/22/2020,f,55,3,1125
17531154,10/21/2020,f,550,3,1125
17383935,10/19/2020,f,50,30,1125
16946888,10/22/2020,f,300,2,3
17531219,10/22/2020,f,675,2,1125
17385294,10/21/2020,f,150,1,1125
16962045,10/21/2020,f,80,1,2
17531239,10/24/2020,f,145,2,14
17385767,10/22/2020,f,109,1,1125
17532515,10/19/2020,f,180,2,12
16962076,10/20/2020,f,129,1,200
17387404,10/22/2020,f,93,1,1125
17532925,10/22/2020,f,189,30,999
17388830,10/20/2020,f,139,2,1125
16964403,10/24/2020,t,1500,3,10
17540870,10/19/2020,f,600,2,10
17541483,10/19/2020,f,250,2,1125
17393899,10/22/2020,f,105,1,14
17542748,10/24/2020,f,500,1,14
17400093,10/20/2020,f,400,7,7
16965052,10/20/2020,f,95,7,1125
17542969,10/24/2020,f,52,1,14
17403078,10/20/2020,f,1000,3,10
17543321,10/22/2020,f,45,1,14
17408151,10/24/2020,f,149,2,31
17543455,10/20/2020,f,99,3,1125
16972038,10/22/2020,f,50,2,1125
17415121,10/21/2020,f,150,1,12
17543873,10/20/2020,t,995,1,30
17416292,10/21/2020,f,55,1,31
17416565,10/19/2020,f,875,7,10
17418016,10/20/2020,f,450,7,1125
17545365,10/20/2020,t,79,1,1125
17545554,10/19/2020,f,32,1,1125
16973996,10/20/2020,f,199,3,14
17420498,10/24/2020,f,23,29,1125
17420918,10/24/2020,f,75,3,45
17545745,10/19/2020,f,165,1,67
17546604,10/19/2020,f,60,1,1125
16986846,10/20/2020,f,270,3,1125
17421002,10/22/2020,f,111,28,1125
17547673,10/19/2020,f,200,1,1125
17421057,10/20/2020,t,500,7,240
17554076,10/24/2020,f,75,2,7
16987710,10/19/2020,f,84,3,1125
17422965,10/21/2020,f,80,1,1125
17556135,10/24/2020,f,175,3,1125
16995258,10/20/2020,f,200,2,10
17429565,10/22/2020,f,50,30,35
17556210,10/22/2020,f,120,1,1125
17434991,10/19/2020,f,300,2,1125
17557861,10/20/2020,f,2050,3,8
16996670,10/20/2020,t,832,1,1125
17436310,10/24/2020,f,160,2,8
17557972,10/20/2020,f,105,1,1125
17437370,10/19/2020,f,800,1,10
17559799,10/21/2020,f,125,,
17559954,10/19/2020,f,59,1,1125
17566215,10/19/2020,f,26,28,120
17437940,10/24/2020,f,499,1,1125
16997167,10/19/2020,f,99,1,1125
17567587,10/22/2020,f,419,2,1125
16997691,10/22/2020,f,288,1,1125
17443832,10/22/2020,f,118,4,1125
17568804,10/20/2020,f,118,3,1125
16997868,10/19/2020,f,59,1,1125
16998086,10/22/2020,f,115,30,1125
17446923,10/21/2020,f,65,3,1125
17569863,10/24/2020,f,200,3,7
17571974,10/21/2020,f,1200,1,6
17447748,10/19/2020,f,515,3,14
17572567,10/20/2020,f,45,1,1125
17448282,10/22/2020,f,71,3,28
17573194,10/21/2020,f,200,3,1125
17573927,10/19/2020,f,75,1,1125
17456539,10/19/2020,f,1800,4,15
17574090,10/19/2020,f,115,28,90
16999421,10/22/2020,f,117,3,29
17460728,10/20/2020,f,500,3,3
17574920,10/21/2020,f,129,3,1125
17462007,10/19/2020,f,300,1,10
17006636,10/22/2020,f,650,3,1125
17464398,10/19/2020,f,55,1,1125
17576092,10/21/2020,f,2500,3,1125
17584105,10/19/2020,f,229,3,12
17465421,10/19/2020,f,80,1,1125
17009437,10/20/2020,f,75,1,7
17013403,10/19/2020,f,20,1,1125
17586259,10/20/2020,f,51,2,1125
17472823,10/20/2020,t,500,2,60
17586715,10/19/2020,f,100,2,1125
17474211,10/19/2020,f,150,1,7
17024455,10/22/2020,f,230,2,10
17477168,10/20/2020,f,125,2,120
17589999,10/20/2020,f,150,2,1125
17590487,10/23/2020,f,89,2,14
17478756,10/24/2020,f,150,1,3
17029783,10/19/2020,f,210,1,1125
17591047,10/19/2020,f,75,1,10
17592822,10/21/2020,f,199,,
17479917,10/19/2020,f,149,1,1125
17592920,10/19/2020,f,75,2,1125
17031093,10/20/2020,f,350,3,1125
17480332,10/19/2020,f,95,1,12
17593269,10/24/2020,f,750,2,1125
17037869,10/22/2020,f,23,29,1125
17593391,10/19/2020,f,149,2,1125
17597425,10/24/2020,f,96,2,1125
17480569,10/21/2020,f,128,1,1125
17481150,10/22/2020,f,84,30,250
17482375,10/19/2020,f,99,4,1125
17482394,10/23/2020,f,190,2,7
17604822,10/22/2020,t,300,,
17039241,10/20/2020,f,65,2,1125
17483296,10/19/2020,f,225,2,1125
17606728,10/19/2020,f,100,1,5
17607019,10/24/2020,f,65,1,3
17492388,10/19/2020,f,129,2,1125
17607193,10/23/2020,f,10000,1,1125
17492454,10/19/2020,f,275,1,1125
17042876,10/24/2020,f,64,2,1125
17607509,10/21/2020,t,150,2,7
17608389,10/21/2020,f,300,,
17492878,10/19/2020,f,500,2,6
17492944,10/22/2020,t,275,2,10
17609022,10/20/2020,t,150,1,1125
17493744,10/22/2020,f,150,2,5
17609889,10/19/2020,f,810,2,1125
17046910,10/22/2020,f,150,30,1125
17611669,10/19/2020,f,60,1,7
17073883,10/20/2020,f,189,2,1125
17621368,10/24/2020,f,449,1,1125
17495335,10/22/2020,f,89,3,1125
17073922,10/24/2020,f,33,1,15
17498259,10/23/2020,f,350,3,1125
17622724,10/22/2020,f,240,3,1125
17498739,10/19/2020,f,80,1,6
17074156,10/20/2020,f,135,30,240
17500220,10/20/2020,f,250,30,365
17624763,10/19/2020,f,120,3,1125
17625053,10/24/2020,f,200,1,7
17625142,10/22/2020,f,75,2,1125
17500235,10/23/2020,f,55,2,7
17074271,10/22/2020,f,90,1,1125
17506283,10/24/2020,f,110,2,1125
17625534,10/24/2020,f,75,2,30
17506366,10/22/2020,f,700,3,7
17076362,10/19/2020,f,68,1,1125
17625703,10/24/2020,f,200,2,4
17510305,10/24/2020,f,150,2,1125
17626075,10/19/2020,f,375,3,4
17511653,10/22/2020,f,109,2,1125
17079610,10/20/2020,t,304,2,1125
17626279,10/24/2020,f,400,1,5
17513808,10/22/2020,f,150,1,10
17626492,10/22/2020,f,75,1,3
17792048,10/22/2020,f,76,,
17632571,10/22/2020,t,72,2,1125
17095852,10/20/2020,f,250,5,50
17793570,10/22/2020,f,35,2,30
17632765,10/22/2020,t,325,2,5
17794919,10/21/2020,f,114,2,60
17634330,10/19/2020,f,88,1,5
17098367,10/20/2020,f,1000,1,1125
17803804,10/19/2020,f,75,3,4
17634857,10/20/2020,f,1000,2,5
17805832,10/22/2020,f,100,20,80
17103933,10/20/2020,f,60,1,14
17641963,10/19/2020,f,120,1,1125
17810347,10/19/2020,f,75,1,7
17642403,10/20/2020,f,59,30,1125
17105678,10/20/2020,f,740,13,1125
17831953,10/19/2020,f,75,1,2
17642440,10/19/2020,f,300,2,2
17841264,10/19/2020,f,50,1,1125
17648807,10/20/2020,f,105,30,1125
17105686,10/19/2020,f,85,2,25
17841868,10/19/2020,f,179,3,1125
17650728,10/22/2020,f,41,1,1125
17858468,10/20/2020,f,80,30,1125
17651051,10/22/2020,f,99,2,1125
17652332,10/22/2020,f,100,30,1125
17876485,10/22/2020,f,28,1,1
17108048,10/19/2020,f,500,4,14
17652988,10/22/2020,f,600,5,7
17108114,10/24/2020,f,125,1,1125
17895096,10/24/2020,f,97,1,1125
17657432,10/21/2020,f,140,2,1125
17902554,10/20/2020,f,48,2,1125
17662778,10/19/2020,f,150,1,1125
17905837,10/24/2020,f,175,2,1125
17109484,10/21/2020,f,150,2,21
17907547,10/20/2020,f,49,2,31
17664041,10/19/2020,f,350,3,1125
17909373,10/19/2020,f,275,3,1125
17121196,10/21/2020,f,450,90,99
17665178,10/20/2020,f,79,1,10
17911855,10/20/2020,f,95,30,365
17121999,10/19/2020,f,77,1,7
17912468,10/20/2020,f,300,30,1125
17678915,10/21/2020,f,27,3,15
17682020,10/19/2020,f,145,2,7
17682782,10/20/2020,f,200,1,7
17123449,10/20/2020,f,900,2,6
17927374,10/20/2020,f,83,2,1125
17683608,10/21/2020,f,150,2,1125
17684743,10/19/2020,f,70,1,1125
17928222,10/19/2020,f,45,3,90
17686242,10/24/2020,f,39,2,100
17125311,10/21/2020,f,30,2,45
17125858,10/19/2020,f,45,1,10
17130373,10/22/2020,f,32,,
17977048,10/20/2020,t,125,1,1125
17688918,10/19/2020,f,29,1,6
